1280976,4,ITEM,4.82,,,,,,,,,,,,,,,,,,30502.31.3443.413362.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331769,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,112997842,13561,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,5,ITEM,-4.82,,,,,,,,,,,,,,,,,,30502.31.3443.413362.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331769,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,71395397,13561,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,6,ITEM,1.68,,,,,,,,,,,,,,,,,,30502.31.3443.513002.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331769,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,112997656,14300,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,7,ITEM,-1.68,,,,,,,,,,,,,,,,,,30502.31.3443.513002.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331769,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,71398931,14300,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,8,ITEM,0.54,,,,,,,,,,,,,,,,,,30502.31.3443.413004.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331769,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,112997432,14810,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,9,ITEM,-0.54,,,,,,,,,,,,,,,,,,30502.31.3443.413004.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331769,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,71400234,14810,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,10,ITEM,0.54,,,,,,,,,,,,,,,,,,30502.31.3443.413004.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,110587667,14810,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,11,ITEM,-0.54,,,,,,,,,,,,,,,,,,30502.31.3443.413004.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,113006959,14810,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,12,ITEM,0.54,,,,,,,,,,,,,,,,,,30502.31.3443.413004.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,71400468,14810,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,13,ITEM,1.68,,,,,,,,,,,,,,,,,,30502.31.3443.513002.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,110573141,14300,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,14,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.413010.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,110553544,13101,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,15,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.413010.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331769,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,71396517,13101,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,16,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.413010.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331769,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,112997408,13101,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,17,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.413010.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,71396246,13101,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,18,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.413010.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,113003488,13101,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,19,ITEM,-4.82,,,,,,,,,,,,,,,,,,30502.31.3443.413362.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,113004911,13561,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,20,ITEM,4.82,,,,,,,,,,,,,,,,,,30502.31.3443.413362.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,71395086,13561,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287106,1,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.413362.2061.9110001013.00000.1000000002.2009.000000,,2024/03/01,,,,,TAX CA QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-6540983,112006,KovZpZAEev1A,,1,A,FAMILY,KZazBEonSMnZfZ7v7na,100000135259705,REBATE,SVC REBATE,108168355,15590,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287106,2,ITEM,-29.3,,,,,,,,,,,,,,,,,,30502.31.3443.413362.2061.9110001013.00000.1000000002.2009.000000,,2024/03/01,,,,,TAX CA QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-6540983,112006,KovZpZAEev1A,,1,A,FAMILY,KZazBEonSMnZfZ7v7na,100000135259705,REBATE,SVC REBATE,48706613,15590,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
